ngsl_rank,ngsl_band,term,phonetic,definition_vi,part_of_speech,all_pos,level,track,is_function_word,family_size,word_family,needs_review
2250,3000,jacket,/ˈdʒækət/,"áo khoác, áo khoác ngoài",Noun,Noun|Verb,B2,Adult,0,2,jackets,0
2251,3000,efficiency,/ɪˈfɪʃənsi/,"hiệu suất, hiệu quả, năng suất",Noun,Noun,B2,Adult,0,2,efficiencies,0
2252,3000,dirty,/ˈdɜːrti/,"bẩn, dơ, nhớp nháp",Adjective,Adjective|Verb,B2,Adult,0,6,dirties dirtied dirtying dirtier dirtiest,0
2253,3000,statistic,/stəˈtɪstɪk/,"số liệu thống kê, con số thống kê",Noun,Noun|Adjective,B2,Adult,0,2,statistics,0
2254,3000,regularly,/ˈrɛɡjələrli/,"thường xuyên, đều đặn, định kỳ",Adverb,Adverb,B2,Adult,0,1,,0
2255,3000,resort,/rɪˈzɔːrt/,"khu nghỉ dưỡng, nơi nghỉ mát",Noun,Noun|Verb,B2,Adult,0,4,resorts resorted resorting,0
2256,3000,iron,/ˈaɪərn/,"sắt; bàn là, bàn ủi",Noun,Noun|Adjective|Verb,B2,Adult,0,4,irons ironed ironing,1
2257,3000,broadcast,/ˈbrɔːdˌkæst/,"phát sóng, truyền thanh, phát đi",Verb,Adjective|Adverb|Noun|Verb,B2,Adult,0,4,broadcasts broadcasted broadcasting,0
2258,3000,membership,/ˈmɛmbərˌʃɪp/,"tư cách thành viên, số hội viên",Noun,Noun,B2,Adult,0,2,memberships,0
2259,3000,bread,/brɛd/,"bánh mì, ổ bánh mì",Noun,Verb|Noun,B2,Adult,0,4,breads breaded breading,0
2260,3000,blind,/blaɪnd/,"mù, khiếm thị, mù quáng",Adjective,Adjective|Noun|Verb,B2,Adult,0,6,blinds blinded blinding blinder blindest,0
2261,3000,pure,/pjʊr/,"tinh khiết, nguyên chất, thuần khiết",Adjective,Adjective,B2,Adult,0,3,purer purest,0
2262,3000,bloody,/ˈblʌdi/,"đẫm máu, đầy máu, vấy máu",Adjective,Adjective|Adverb|Verb,B2,Adult,0,6,bloodies bloodied bloodying bloodier bloodiest,0
2263,3000,ally,/ˈælaɪ/,"đồng minh, nước đồng minh",Noun,Noun|Verb,B2,Adult,0,3,allies allied,0
2264,3000,quantity,/ˈkwɑːntəti/,"số lượng, lượng",Noun,Noun,B2,Adult,0,2,quantities,0
2265,3000,bend,/bɛnd/,"uốn cong, bẻ cong, cúi xuống",Verb,Noun|Verb,B2,Adult,0,5,bends bended bending bent,0
2266,3000,mature,/məˈtʃʊr/,"trưởng thành, chín chắn, chín muồi",Adjective,Adjective|Verb,B2,Adult,0,4,matures matured maturing,0
2267,3000,briefly,/ˈbriːfli/,"ngắn gọn, vắn tắt, trong chốc lát",Adverb,Adverb,B2,Adult,0,1,,0
2268,3000,alarm,/əˈlɑːrm/,"báo động, chuông báo, sự lo sợ",Noun,Noun,B2,Adult,0,4,alarms alarmed alarming,0
2269,3000,disturb,/dɪˈstɜːrb/,"làm phiền, quấy rầy, khuấy động",Verb,Verb,B2,Adult,0,4,disturbs disturbed disturbing,0
2270,3000,sustain,/səˈsteɪn/,"duy trì, chống đỡ, chịu đựng",Verb,Verb,B2,Adult,0,4,sustains sustained sustaining,0
2271,3000,flood,/flʌd/,"lũ lụt, trận lụt, nạn ngập",Noun,Noun|Verb,B2,Adult,0,4,floods flooded flooding,0
2272,3000,poverty,/ˈpɑːvərti/,"sự nghèo đói, cảnh nghèo khổ",Noun,Noun,B2,Adult,0,1,,0
2273,3000,crazy,/ˈkreɪzi/,"điên, điên rồ, mê mẩn",Adjective,Adjective,B2,Adult,0,4,crazier craziest crazies,0
2274,3000,cite,/saɪt/,"trích dẫn, dẫn chứng, viện dẫn",Verb,Verb,B2,Adult,0,4,cites cited citing,0
2275,3000,newly,/ˈnuːli/,"mới, vừa mới, mới đây",Adverb,Adverb,B2,Adult,0,1,,0
2276,3000,parallel,/ˈpɛrəˌlɛl/,"song song, tương đương, tương ứng",Adjective,Adjective|Noun|Verb,B2,Adult,0,4,parallels paralleled paralleling,0
2277,3000,gender,/ˈdʒɛndər/,"giới tính, giới",Noun,Noun|Verb,B2,Adult,0,3,genders gendered,0
2278,3000,sponsor,/ˈspɑːnsər/,"nhà tài trợ, người bảo trợ",Noun,Noun,B2,Adult,0,4,sponsors sponsored sponsoring,0
2279,3000,boot,/buːt/,"giày ống, ủng, bốt",Noun,Noun|Verb,B2,Adult,0,4,boots booted booting,0
2280,3000,accurate,/ˈækjərət/,"chính xác, đúng đắn, chuẩn xác",Adjective,Adjective,B2,Adult,0,1,,0
2281,3000,dealer,/ˈdiːlər/,"người buôn bán, đại lý, nhà phân phối",Noun,Noun,B2,Adult,0,2,dealers,0
2282,3000,button,/ˈbʌtən/,"nút, cúc áo, nút bấm",Noun,Noun|Verb,B2,Adult,0,4,buttons buttoned buttoning,0
2283,3000,burden,/ˈbɜːrdən/,"gánh nặng, gánh vác, trách nhiệm nặng nề",Noun,Noun|Verb,B2,Adult,0,4,burdens burdened burdening,0
2284,3000,desert,/ˈdɛzərt/,"sa mạc, hoang mạc",Noun,Noun|Adjective|Verb,B2,Adult,0,4,deserts deserted deserting,0
2285,3000,mate,/meɪt/,"bạn thân, bạn đời, bạn tình",Noun,Noun|Verb,B2,Adult,0,4,mates mated mating,0
2286,3000,occasionally,/əˈkeɪʒənəli/,"thỉnh thoảng, đôi khi",Adverb,Adverb,B2,Adult,0,1,,0
2287,3000,shareholder,/ˈʃɛrˌhoʊldər/,"cổ đông, người góp vốn",Noun,Noun,B2,Adult,0,2,shareholders,0
2288,3000,bowl,/boʊl/,"cái bát, cái tô",Noun,Noun|Verb,B2,Adult,0,4,bowls bowled bowling,0
2289,3000,discovery,/dɪˈskʌvəri/,"sự khám phá, sự phát hiện",Noun,Noun,B2,Adult,0,2,discoveries,0
2290,3000,resistance,/rɪˈzɪstəns/,"sự kháng cự, sức đề kháng, điện trở",Noun,Noun,B2,Adult,0,2,resistances,0
2291,3000,bath,/bæθ/,"bồn tắm, sự tắm",Noun,Noun|Verb,B2,Adult,0,2,baths,0
2292,3000,frequency,/ˈfriːkwənsi/,"tần suất, tần số",Noun,Noun,B2,Adult,0,2,frequencies,0
2293,3000,criticize,/ˈkrɪtɪˌsaɪz/,"phê bình, chỉ trích, phê phán",Verb,Verb,B2,Adult,0,8,criticizes criticized criticizing criticise criticises criticised criticising,0
2294,3000,tap,/tæp/,"gõ nhẹ, chạm nhẹ, vỗ nhẹ",Verb,Noun|Verb,B2,Adult,0,4,taps tapped tapping,0
2295,3000,philosophy,/fəˈlɑːsəfi/,"triết học, triết lý",Noun,Noun,B2,Adult,0,2,philosophies,0
2296,3000,lip,/lɪp/,"môi, đôi môi, mép",Noun,Noun|Verb,B2,Adult,0,3,lips lipped,0
2297,3000,attribute,/ˈætrəˌbjuːt/,"quy cho, gán cho, cho là do",Verb,Noun|Verb,B2,Adult,0,4,attributes attributed attributing,0
2298,3000,apologize,/əˈpɑːləˌdʒaɪz/,"xin lỗi, tạ lỗi, nhận lỗi",Verb,Verb,B2,Adult,0,8,apologizes apologized apologizing apologise apologises apologised apologising,0
2299,3000,approval,/əˈpruːvəl/,"sự chấp thuận, sự phê duyệt, sự tán thành",Noun,Noun,B2,Adult,0,2,approvals,0
2300,3000,grab,/ɡræb/,"chộp lấy, nắm lấy, giật lấy",Verb,Noun|Verb,B2,Adult,0,4,grabs grabbed grabbing,0
2301,3000,entitle,/ɛnˈtaɪtəl/,"cho quyền, trao quyền; đặt tên cho",Verb,Verb,B2,Adult,0,4,entitles entitled entitling,1
2302,3000,lend,/lɛnd/,"cho vay, cho mượn",Verb,Verb,B2,Adult,0,4,lends lent lending,0
2303,3000,involvement,/ˌɪnˈvɑːlvmənt/,"sự tham gia, sự dính líu, sự liên quan",Noun,Noun,B2,Adult,0,2,involvements,0
2304,3000,exposure,/ɪkˈspoʊʒər/,"sự tiếp xúc, sự phơi nhiễm, sự phơi bày",Noun,Noun,B2,Adult,0,2,exposures,0
2305,3000,conventional,/kənˈvɛnʃənəl/,"thông thường, truyền thống, theo quy ước",Adjective,Adjective,B2,Adult,0,1,,0
2306,3000,digital,/ˈdɪdʒətəl/,"kỹ thuật số, số hóa",Adjective,Adjective|Noun,B2,Adult,0,2,digitals,0
2307,3000,translate,/trænzˈleɪt/,"dịch, phiên dịch, chuyển ngữ",Verb,Verb,B2,Adult,0,4,translates translated translating,0
2308,3000,edit,/ˈɛdət/,"biên tập, chỉnh sửa, soạn thảo",Verb,Verb,B2,Adult,0,4,edits edited editing,0
2309,3000,formation,/fɔːrˈmeɪʃən/,"sự hình thành, sự thành lập, đội hình",Noun,Noun,B2,Adult,0,2,formations,0
2310,3000,deposit,/dəˈpɑːzɪt/,"tiền đặt cọc, tiền gửi, khoản ký quỹ",Noun,Noun|Verb,B2,Adult,0,4,deposits deposited depositing,0
2311,3000,pleasant,/ˈplɛzənt/,"dễ chịu, thú vị, dễ mến",Adjective,Adjective,B2,Adult,0,3,pleasanter pleasantest,0
2312,3000,overseas,/ˈoʊvərˈsiːz/,"ở nước ngoài, hải ngoại",Adjective,Adjective,B2,Adult,0,2,oversea,0
2313,3000,advocate,/ˈædvəkət/,"ủng hộ, cổ vũ, bênh vực",Verb,Noun|Verb,B2,Adult,0,4,advocates advocated advocating,0
2314,3000,establishment,/ɪˈstæblɪʃmənt/,"sự thành lập, cơ sở, tổ chức",Noun,Noun,B2,Adult,0,2,establishments,0
2315,3000,summary,/ˈsʌməri/,"bản tóm tắt, bản tóm lược",Noun,Adjective|Noun,B2,Adult,0,2,summaries,0
2316,3000,rough,/rʌf/,"gồ ghề, thô ráp, sơ bộ",Adjective,Adjective|Adverb|Noun|Verb,B2,Adult,0,6,roughs roughed roughing rougher roughest,0
2317,3000,pen,/pɛn/,"bút, cây bút, bút mực",Noun,Noun|Verb,B2,Adult,0,4,pens penned penning,0
2318,3000,recovery,/rɪˈkʌvri/,"sự phục hồi, sự hồi phục, sự lấy lại",Noun,Noun,B2,Adult,0,2,recoveries,0
2319,3000,seal,/siːl/,"niêm phong, dán kín, đóng dấu",Verb,Noun|Verb,B2,Adult,0,5,seals sealed sealing sealings,0
2320,3000,tube,/tuːb/,"ống, ống tuýp; tàu điện ngầm",Noun,Noun|Verb,B2,Adult,0,4,tubes tubed tubing,1
2321,3000,tower,/ˈtaʊər/,"tháp, tòa tháp, ngọn tháp",Noun,Noun|Verb,B2,Adult,0,4,towers towered towering,0
2322,3000,characterize,/ˈkɛrəktərˌaɪz/,"đặc trưng cho, mô tả đặc điểm",Verb,Verb,B2,Adult,0,8,characterizes characterized characterizing characterise characterises characterised characterising,0
2323,3000,specify,/ˈspɛsəˌfaɪ/,"chỉ rõ, nêu cụ thể, quy định rõ",Verb,Verb,B2,Adult,0,4,specifies specified specifying,0
2324,3000,exact,/ɪɡˈzækt/,"chính xác, đúng, tỉ mỉ",Adjective,Adjective|Verb,B2,Adult,0,4,exacts exacted exacting,0
2325,3000,spin,/spɪn/,"quay, xoay tròn, kéo sợi",Verb,Noun|Verb,B2,Adult,0,4,spins spun spinning,0
2326,3000,operator,/ˈɑːpərˌeɪtər/,"người vận hành, nhà điều hành, tổng đài viên",Noun,Noun,B2,Adult,0,2,operators,0
2327,3000,infant,/ˈɪnfənt/,"trẻ sơ sinh, em bé",Noun,Noun|Adjective,B2,Adult,0,2,infants,0
2328,3000,dig,/dɪɡ/,"đào, bới, xới, khai quật",Verb,Noun|Verb,B2,Adult,0,4,digs dug digging,0
2329,3000,drag,/dræɡ/,"kéo lê, lôi, kéo đi",Verb,Noun|Verb,B2,Adult,0,4,drags dragged dragging,0
2330,3000,mount,/maʊnt/,"gắn lên, leo lên, tăng lên",Verb,Noun|Verb,B2,Adult,0,5,mounts mounted mounting mountings,0
2331,3000,wrap,/ræp/,"gói, bọc, quấn, gói ghém",Verb,Noun|Verb,B2,Adult,0,5,wraps wrapped wrapping wrappings,0
2332,3000,anticipate,/ænˈtɪsəˌpeɪt/,"dự đoán, lường trước, mong đợi",Verb,Verb,B2,Adult,0,4,anticipates anticipated anticipating,0
2333,3000,dependent,/dɪˈpɛndənt/,"phụ thuộc, lệ thuộc, dựa vào",Adjective,Noun|Adjective,B2,Adult,0,2,dependents,0
2334,3000,specialize,/ˈspɛʃəˌlaɪz/,"chuyên về, chuyên môn hóa",Verb,Verb,B2,Adult,0,8,specializes specialized specializing specialise specialises specialised specialising,0
2335,3000,angle,/ˈæŋɡəl/,"góc, góc độ, khía cạnh",Noun,Noun|Verb,B2,Adult,0,4,angles angled angling,0
2336,3000,chicken,/ˈtʃɪkən/,"con gà, thịt gà",Noun,Noun,B2,Adult,0,3,chickens chickened,0
2337,3000,anxiety,/æŋˈzaɪəti/,"sự lo lắng, nỗi lo âu, chứng lo âu",Noun,Noun,B2,Adult,0,2,anxieties,0
2338,3000,virus,/ˈvaɪrəs/,"vi rút, siêu vi",Noun,Noun,B2,Adult,0,2,viruses,0
2339,3000,precisely,/prɪˈsaɪsli/,"chính xác, đúng là, một cách chuẩn xác",Adverb,Adverb,B2,Adult,0,1,,0
2340,3000,rival,/ˈraɪvəl/,"đối thủ, địch thủ, kỳ phùng địch thủ",Noun,Noun|Adjective|Verb,B2,Adult,0,6,rivals rivaled rivaling rivalled rivalling,0
2341,3000,offense,/əˈfɛns/,hành vi phạm tội; sự xúc phạm,Noun,Noun,B2,Adult,0,4,offenses offence offences,1
2342,3000,detect,/dɪˈtɛkt/,"phát hiện, dò tìm, nhận ra",Verb,Verb,B2,Adult,0,4,detects detected detecting,0
2343,3000,teenager,/ˈtiːˌneɪdʒər/,"thanh thiếu niên, trẻ vị thành niên",Noun,Noun,B2,Adult,0,2,teenagers,0
2344,3000,admire,/ædˈmaɪr/,"ngưỡng mộ, khâm phục, thán phục",Verb,Verb,B2,Adult,0,4,admires admired admiring,0
2345,3000,moderate,/ˈmɑːdərət/,"vừa phải, ôn hòa, điều độ",Adjective,Adjective|Noun|Verb,B2,Adult,0,4,moderates moderated moderating,0
2346,3000,surgery,/ˈsɜːrdʒəri/,"phẫu thuật, ca mổ",Noun,Noun,B2,Adult,0,2,surgeries,0
2347,3000,musician,/mjuˈzɪʃən/,"nhạc sĩ, nhạc công",Noun,Noun,B2,Adult,0,2,musicians,0
2348,3000,significance,/səɡˈnɪfɪkəns/,"ý nghĩa, tầm quan trọng",Noun,Noun,B2,Adult,0,2,significances,0
2349,3000,shower,/ˈʃaʊər/,"vòi sen, sự tắm; trận mưa rào",Noun,Noun|Verb,B2,Adult,0,4,showers showered showering,1
2350,3000,illegal,/ˌɪˈliːɡəl/,"bất hợp pháp, trái luật, phi pháp",Adjective,Adjective,B2,Adult,0,1,,0
2351,3000,charity,/ˈtʃɛrɪti/,"tổ chức từ thiện, việc từ thiện, lòng nhân ái",Noun,Noun,B2,Adult,0,2,charities,0
2352,3000,universal,/ˌjuːnəˈvɜːrsəl/,"phổ quát, toàn cầu, chung cho tất cả",Adjective,Adjective,B2,Adult,0,2,universals,0
2353,3000,cigarette,/ˌsɪɡərˈɛt/,"điếu thuốc lá, thuốc lá",Noun,Noun,B2,Adult,0,2,cigarettes,0
2354,3000,constitute,/ˈkɑːnstəˌtuːt/,"cấu thành, tạo thành, hợp thành",Verb,Verb,B2,Adult,0,4,constitutes constituted constituting,0
2355,3000,adequate,/ˈædəkwət/,"đầy đủ, thỏa đáng, vừa đủ",Adjective,Adjective,B2,Adult,0,1,,0
2356,3000,consultant,/kənˈsʌltənt/,"chuyên gia tư vấn, cố vấn",Noun,Noun,B2,Adult,0,2,consultants,0
2357,3000,historian,/hɪˈstɔːriən/,"nhà sử học, sử gia",Noun,Noun,B2,Adult,0,2,historians,0
2358,3000,cousin,/ˈkʌzən/,"anh chị em họ, người bà con",Noun,Noun,B2,Adult,0,2,cousins,0
2359,3000,visual,/ˈvɪʒəwəl/,"thuộc thị giác, trực quan, bằng hình ảnh",Adjective,Adjective,B2,Adult,0,2,visuals,0
2360,3000,stupid,/ˈstuːpəd/,"ngu ngốc, ngớ ngẩn, khờ dại",Adjective,Adjective|Noun,B2,Adult,0,3,stupider stupidest,0
2361,3000,keen,/kiːn/,"háo hức, ham thích, sắc bén",Adjective,Noun|Verb|Adjective,B2,Adult,0,6,keens keened keening keener keenest,0
2362,3000,ethnic,/ˈɛθnɪk/,"thuộc dân tộc, thuộc sắc tộc",Adjective,Adjective,B2,Adult,0,2,ethnics,0
2363,3000,twin,/twɪn/,"anh chị em sinh đôi, cặp song sinh",Noun,Adjective|Noun|Verb,B2,Adult,0,2,twins,0
2364,3000,clinical,/ˈklɪnəkəl/,"lâm sàng, thuộc lâm sàng",Adjective,Adjective,B2,Adult,0,1,,0
2365,3000,eastern,/ˈiːstərn/,"thuộc phía đông, thuộc phương Đông",Adjective,Adjective|Noun,B2,Adult,0,1,,0
2366,3000,forecast,/ˈfɔːrˌkæst/,"dự báo, bản dự báo, dự đoán",Noun,Noun|Verb,B2,Adult,0,4,forecasts forecasted forecasting,0
2367,3000,segment,/ˈsɛɡmənt/,"phân khúc, đoạn, phần",Noun,Noun|Verb,B2,Adult,0,4,segments segmented segmenting,0
2368,3000,custom,/ˈkʌstəm/,"phong tục, tập quán, thói quen",Noun,Noun,B2,Adult,0,2,customs,0
2369,3000,adapt,/əˈdæpt/,"thích nghi, thích ứng, phỏng theo",Verb,Verb,B2,Adult,0,4,adapts adapted adapting,0
2370,3000,sand,/sænd/,"cát, hạt cát, bãi cát",Noun,Noun|Verb,B2,Adult,0,4,sands sanded sanding,0
2371,3000,cap,/kæp/,"mũ lưỡi trai, nắp đậy",Noun,Noun|Verb,B2,Adult,0,4,caps capped capping,0
2372,3000,prompt,/prɑːmpt/,"thúc đẩy, nhắc nhở, gợi ý",Verb,Verb|Noun|Adjective,B2,Adult,0,5,prompts prompted prompting promptings,0
2373,3000,charm,/tʃɑːrm/,"sức quyến rũ, nét duyên dáng",Noun,Noun|Verb,B2,Adult,0,4,charms charmed charming,0
2374,3000,react,/riˈækt/,"phản ứng, đối phó, đáp lại",Verb,Verb,B2,Adult,0,4,reacts reacted reacting,0
2375,3000,lecture,/ˈlɛktʃər/,"bài giảng, buổi thuyết trình",Noun,Noun|Verb,B2,Adult,0,4,lectures lectured lecturing,0
2376,3000,venture,/ˈvɛntʃər/,"liên doanh, dự án mạo hiểm",Noun,Noun|Verb,B2,Adult,0,4,ventures ventured venturing,0
2377,3000,compound,/ˈkɑːmpaʊnd/,"hợp chất, hỗn hợp; khu nhà có rào",Noun,Noun|Adjective|Verb,B2,Adult,0,4,compounds compounded compounding,1
2378,3000,rescue,/ˈrɛskju/,"cứu, giải cứu, cứu hộ",Verb,Noun|Verb,B2,Adult,0,4,rescues rescued rescuing,0
2379,3000,mess,/mɛs/,"mớ hỗn độn, tình trạng lộn xộn",Noun,Noun|Verb,B2,Adult,0,4,messes messed messing,0
2380,3000,preference,/ˈprɛfərəns/,"sự ưa thích, sở thích, sự ưu tiên",Noun,Noun,B2,Adult,0,2,preferences,0
2381,3000,comprehensive,/ˌkɑːmpriˈhɛnsɪv/,"toàn diện, bao quát, đầy đủ",Adjective,Adjective,B2,Adult,0,1,,0
2382,3000,incentive,/ˌɪnˈsɛntɪv/,"động lực, sự khuyến khích, ưu đãi",Noun,Adjective|Noun,B2,Adult,0,2,incentives,0
2383,3000,league,/liːɡ/,"giải đấu, liên đoàn, liên minh",Noun,Noun|Verb,B2,Adult,0,2,leagues,0
2384,3000,dialog,/ˈdaɪəlɔːɡ/,"đối thoại, cuộc đối thoại, hội thoại",Noun,Noun,B2,Adult,0,8,dialogs dialoged dialoging dialogue dialogues dialogued dialoguing,0
2385,3000,cream,/kriːm/,"kem, kem sữa, chất kem",Noun,Noun|Verb,B2,Adult,0,4,creams creamed creaming,0
2386,3000,rapid,/ˈræpəd/,"nhanh, nhanh chóng, mau lẹ",Adjective,Adjective|Noun,B2,Adult,0,1,,0
2387,3000,cancel,/ˈkænsəl/,"hủy, hủy bỏ, đình chỉ",Verb,Noun|Verb,B2,Adult,0,6,cancels canceled canceling cancelled cancelling,0
2388,3000,regret,/rəˈɡrɛt/,"hối tiếc, lấy làm tiếc, ân hận",Verb,Noun|Verb,B2,Adult,0,4,regrets regretted regretting,0
2389,3000,dismiss,/dɪˈsmɪs/,"bác bỏ, gạt bỏ; sa thải",Verb,Verb|Noun,B2,Adult,0,4,dismisses dismissed dismissing,1
2390,3000,margin,/ˈmɑːrdʒən/,"lề trang; biên độ, mức chênh lệch",Noun,Noun,B2,Adult,0,2,margins,1
2391,3000,beneath,/bɪˈniːθ/,"bên dưới, phía dưới, ở dưới",Preposition,Adverb|Preposition,B2,Grammar,1,1,,0
2392,3000,opponent,/əˈpoʊnənt/,"đối thủ, người phản đối",Noun,Adjective|Noun,B2,Adult,0,2,opponents,0
2393,3000,resist,/rɪˈzɪst/,"chống lại, kháng cự, cưỡng lại",Verb,Noun|Verb,B2,Adult,0,4,resists resisted resisting,0
2394,3000,capability,/ˌkeɪpəˈbɪləti/,"khả năng, năng lực",Noun,Noun,B2,Adult,0,2,capabilities,0
2395,3000,absolute,/ˈæbsəˌluːt/,"tuyệt đối, hoàn toàn",Adjective,Adjective,B2,Adult,0,2,absolutes,0
2396,3000,correspond,/ˌkɔːrəˈspɑːnd/,"tương ứng, phù hợp; trao đổi thư từ",Verb,Verb,B2,Adult,0,4,corresponds corresponded corresponding,1
2397,3000,stroke,/stroʊk/,"đột quỵ; cú đánh, nét bút",Noun,Noun|Verb,B2,Adult,0,4,strokes stroked stroking,1
2398,3000,dare,/dɛr/,"dám, dám làm, thách",Verb,Noun|Verb,B2,Adult,0,4,dares dared daring,0
2399,3000,barrier,/ˈbæriər/,"rào cản, hàng rào, trở ngại",Noun,Noun|Verb,B2,Adult,0,2,barriers,0
2400,3000,rid,/rɪd/,"loại bỏ, tống khứ, dẹp bỏ",Verb,Verb,B2,Adult,0,4,rids ridded ridding,0
2401,3000,divorce,/dɪˈvɔːrs/,"sự ly hôn, việc ly dị",Noun,Noun|Verb,B2,Adult,0,4,divorces divorced divorcing,0
2402,3000,ruin,/ˈruːən/,"phá hỏng, hủy hoại, làm tiêu tan",Verb,Noun|Verb,B2,Adult,0,4,ruins ruined ruining,0
2403,3000,bury,/ˈbɛri/,"chôn, chôn cất, vùi lấp",Verb,Verb,B2,Adult,0,4,buries buried burying,0
2404,3000,counsel,/ˈkaʊnsəl/,"lời khuyên, sự tư vấn; luật sư",Noun,Noun|Verb,B2,Adult,0,6,counsels counselled counseled counselling counseling,1
2405,3000,tendency,/ˈtɛndənsi/,"xu hướng, khuynh hướng",Noun,Noun,B2,Adult,0,2,tendencies,0
2406,3000,frequent,/ˈfriːkwənt/,"thường xuyên, hay xảy ra, liên tục",Adjective,Adjective|Verb,B2,Adult,0,4,frequents frequented frequenting,0
2407,3000,motor,/ˈmoʊtər/,"động cơ, mô tơ, máy nổ",Noun,Noun|Adjective|Verb,B2,Adult,0,4,motors motored motoring,0
2408,3000,survival,/sərˈvaɪvəl/,"sự sống sót, sự tồn tại",Noun,Noun,B2,Adult,0,2,survivals,0
2409,3000,counter,/ˈkaʊntər/,"quầy hàng, quầy tính tiền, mặt bàn",Noun,Noun|Adjective|Adverb|Verb,B2,Adult,0,4,counters countered countering,0
2410,3000,possess,/pəˈzɛs/,"sở hữu, có, chiếm hữu",Verb,Verb,B2,Adult,0,4,possesses possessed possessing,0
2411,3000,permission,/pərˈmɪʃən/,"sự cho phép, giấy phép",Noun,Noun,B2,Adult,0,2,permissions,0
2412,3000,valley,/ˈvæli/,"thung lũng, vùng lũng",Noun,Noun,B2,Adult,0,2,valleys,0
2413,3000,float,/floʊt/,"nổi, trôi nổi, thả nổi",Verb,Noun|Verb,B2,Adult,0,4,floats floated floating,0
2414,3000,mad,/mæd/,"điên, tức giận, khùng",Adjective,Adjective|Verb,B2,Adult,0,3,madder maddest,0
2415,3000,greatly,/ˈɡreɪtli/,"rất, hết sức, vô cùng",Adverb,Adverb,B2,Adult,0,1,,0
2416,3000,visible,/ˈvɪzəbəl/,"có thể nhìn thấy, hữu hình, rõ rệt",Adjective,Adjective,B2,Adult,0,1,,0
2417,3000,electric,/ɪˈlɛktrɪk/,"thuộc điện, chạy bằng điện",Adjective,Adjective,B2,Adult,0,2,electrics,0
2418,3000,impressive,/ˌɪmˈprɛsɪv/,"ấn tượng, gây ấn tượng mạnh",Adjective,Adjective,B2,Adult,0,1,,0
2419,3000,evolution,/ˌɛvəˈluːʃən/,"sự tiến hóa, sự phát triển",Noun,Noun,B2,Adult,0,2,evolutions,0
2420,3000,awareness,/əˈwɛrnəs/,"sự nhận thức, sự hiểu biết, ý thức",Noun,Noun|Adjective,B2,Adult,0,1,,0
2421,3000,violent,/ˈvaɪələnt/,"bạo lực, hung bạo, dữ dội",Adjective,Adjective,B2,Adult,0,1,,0
2422,3000,slave,/sleɪv/,"nô lệ, người nô lệ, kẻ tôi tớ",Noun,Noun|Verb,B2,Adult,0,4,slaves slaved slaving,0
2423,3000,wealthy,/ˈwɛlθi/,"giàu có, giàu sang, sung túc",Adjective,Adjective|Noun,B2,Adult,0,3,wealthier wealthiest,0
2424,3000,architecture,/ˈɑːrkəˌtɛktʃər/,"kiến trúc, ngành kiến trúc",Noun,Noun,B2,Adult,0,2,architectures,0
2425,3000,acceptable,/ækˈsɛptəbəl/,"chấp nhận được, có thể chấp nhận",Adjective,Adjective,B2,Adult,0,1,,0
